ont,wikiPageWikiLink,link
http://fr.dbpedia.org/resource/Glossaire_de_botanique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Salviniales
http://fr.dbpedia.org/resource/Glossaire_de_botanique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Sensitive
http://fr.dbpedia.org/resource/Glossaire_de_botanique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Glossaire_de_botanique
http://fr.dbpedia.org/resource/Glossaire_de_botanique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Pleurocarpe
http://fr.dbpedia.org/resource/Radiographie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Angle_d'incidence_(optique)
http://fr.dbpedia.org/resource/Radiographie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Radiologie_médicale
http://fr.dbpedia.org/resource/Radiographie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Rayonnement_continu_de_freinage
http://fr.dbpedia.org/resource/Radiographie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Technique_air-gap
http://fr.dbpedia.org/resource/Related,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Série_télévisée_disparue_en_2006
http://fr.dbpedia.org/resource/Communication_de_données,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Business_Intelligence_and_Reporting_Tools
http://fr.dbpedia.org/resource/Communication_de_données,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Reporting_financier_au_Royaume-Uni
http://fr.dbpedia.org/resource/Communication_de_données,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Santé
http://fr.dbpedia.org/resource/Rhumatologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Artérite_de_Takayasu
http://fr.dbpedia.org/resource/Rhumatologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Myosite
http://fr.dbpedia.org/resource/Risques_psychosociaux,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ergologie
http://fr.dbpedia.org/resource/Risques_psychosociaux,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Stress_numérique
http://fr.dbpedia.org/resource/Sacrum,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Sacrum1.png
http://fr.dbpedia.org/resource/Safety,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Tight_end
http://fr.dbpedia.org/resource/Salicyline,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Alcool_benzylique
http://fr.dbpedia.org/resource/Sereine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Monument_historique_dans_le_Finistère
http://fr.dbpedia.org/resource/Sophrologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Edmund_Husserl
http://fr.dbpedia.org/resource/Sophrologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Japon
http://fr.dbpedia.org/resource/Sophrologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Renaud_Marhic
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1829
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Association_des_fédérations_internationales_olympiques_des_sports_d'hiver
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Aïkido
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Boulingrin_(jeu)
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Cyclisme_artistique
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Enduro
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Faune_(biologie)
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Footbag
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Force_basque
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Go_(jeu)
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Handball
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Hurling
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Jeux_olympiques_d'été_de_2008
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Patinage_de_vitesse
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Plongée_sous-marine
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Snowboard
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Weltklasse_Zurich
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Marathon_de_New_York
http://fr.dbpedia.org/resource/Sport,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Masters_de_golf
http://fr.dbpedia.org/resource/Étirement,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fascia
http://fr.dbpedia.org/resource/Étirement,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Souplesse
http://fr.dbpedia.org/resource/Étirement,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Système_nerveux
http://fr.dbpedia.org/resource/Syndrome,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Symptôme
http://fr.dbpedia.org/resource/Syndrome,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Syndrome_cérébelleux
http://fr.dbpedia.org/resource/Syndrome,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Syndrome_frontal
http://fr.dbpedia.org/resource/Syndrome,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Syndrome_post-commotionnel
http://fr.dbpedia.org/resource/Tampa,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/2005
http://fr.dbpedia.org/resource/Tampa,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Blizzard_(météorologie)
http://fr.dbpedia.org/resource/Tampa,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Hockey_sur_glace
http://fr.dbpedia.org/resource/Tampa,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Lightning_de_Tampa_Bay
http://fr.dbpedia.org/resource/Tampa,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ruskin_(Floride)
http://fr.dbpedia.org/resource/Tampa,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Techniques_de_pointe
http://fr.dbpedia.org/resource/Tampa,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Treasure_Island_(Floride)
http://fr.dbpedia.org/resource/Tampa,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Université_de_Californie_à_Los_Angeles
http://fr.dbpedia.org/resource/Tampa,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:I-75.svg
http://fr.dbpedia.org/resource/Tampa,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Downtown_Tampa_and_Convention_Center_During_Gasparilla_Pirate_Fest_2003.jpg
http://fr.dbpedia.org/resource/Tampa,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Toll_Florida_568.svg
http://fr.dbpedia.org/resource/Techniques_de_relaxation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Phobie
http://fr.dbpedia.org/resource/Techniques_de_relaxation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Travail_respiratoire
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1931
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/ATP_World_Tour_500
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Anaïs_Demoustier
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ann_Haydon-Jones
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Joueur_de_tennis
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Delcourt_(éditions)
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fed_Cup_-_Coupe_Billie_Jean_King
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Francesca_Schiavone
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Hongrie
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Internationaux_de_France_de_tennis
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Internationaux_de_France_de_tennis_2014
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Jeux_olympiques_d'été_de_2008
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Racquetball
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Squash
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Suède
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Tournoi_de_tennis_de_Cincinnati_(ATP_2020)
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Tennis_court_metric.svg
http://fr.dbpedia.org/resource/Tennis,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Roger_Federer_-_US_Open_2006.jpg
http://fr.dbpedia.org/resource/Thiocolchicoside,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Méthoxybenzène
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1815
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Allergie
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Le_Parfum
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Patte_des_arthropodes
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Perméthrine
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Pou
http://fr.dbpedia.org/resource/Tique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Chryseobacterium_indologenes
http://fr.dbpedia.org/resource/Tool,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Kyuss
http://fr.dbpedia.org/resource/Tool,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Pigmy_Love_Circus
http://fr.dbpedia.org/resource/Tool,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Énochien
http://fr.dbpedia.org/resource/Tool,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Maynard_James_Keenan
http://fr.dbpedia.org/resource/Toxicomanie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1982
http://fr.dbpedia.org/resource/Toxicomanie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Psychanalyse
http://fr.dbpedia.org/resource/Toxicomanie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Royaume-Uni
http://fr.dbpedia.org/resource/Tramadol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Nausée
http://fr.dbpedia.org/resource/Tramadol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Niger
http://fr.dbpedia.org/resource/Traumatologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Transfert_thermique
http://fr.dbpedia.org/resource/Traumatologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Traumatologie
http://fr.dbpedia.org/resource/Trial,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Trial
http://fr.dbpedia.org/resource/Trouble_anxieux,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Danger
http://fr.dbpedia.org/resource/Trouble_anxieux,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Drogue
http://fr.dbpedia.org/resource/Trouble_anxieux,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Noradrénaline
http://fr.dbpedia.org/resource/Veau,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Droit_des_marques
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Blaise_Patrix
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Chán_(bouddhisme)
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Labrum
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/New_Age
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Upanishad
http://fr.dbpedia.org/resource/Yoga,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Végétarisme
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/2009
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ardenne
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Dinant
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Forêt_de_Soignes
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fossile
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Judaïsme
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/La_Voix_du_Nord
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Louis_d'Orléans_(1814-1896)
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Nil-Saint-Vincent-Saint-Martin
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Organisation_mondiale_de_la_santé
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Organisation_pour_la_sécurité_et_la_coopération_en_Europe
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Paris
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Pays-Bas_(région_historique)
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Premier_Empire
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Traité_de_Versailles
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Wehrmacht
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Équipollence_des_normes
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Marie_de_Hongrie_(1505-1558)
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Belgium_relief_4.svg
http://fr.dbpedia.org/resource/Belgique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Elio_Di_Rupo_PES-Kongress_2014.jpg
http://fr.dbpedia.org/resource/Biofeedback,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Neurofeedback
http://fr.dbpedia.org/resource/Bloc_de_branche,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Syndrome_de_Brugada
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1845
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1984
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Acide_désoxyribonucléique
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Afrique
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Base_antarctique_Rothera
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ben_Nevis
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Birmingham
http://fr.dbpedia.org/resource/Royaume-Uni,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Royaume-Uni
